Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,Total Guest,HasChildren,HasBabies,Total Stay Duration,Revenue,TotalPreviousBookings,CancellationRate,BookingChangeRate
24411,0,112,2016,May,21,17,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.0,1,1,Check-Out,2016-05-20,2,0,0,3,282.0,0,0.0,0.0
24412,0,2,2016,May,21,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.0,0,0,Check-Out,2016-05-20,2,0,0,1,72.0,0,0.0,0.0
24413,0,5,2016,May,21,19,0,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,F,F,1,No Deposit,0,Transient,119.0,0,0,Check-Out,2016-05-20,2,0,0,1,119.0,0,0.0,0.1666666666666666
24414,0,81,2016,May,21,17,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,62.0,1,0,Check-Out,2016-05-20,2,0,0,3,186.0,0,0.0,0.0
24415,0,123,2016,May,21,15,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,85.2,1,2,Check-Out,2016-05-20,2,0,0,5,426.0,0,0.0,0.0
24416,0,35,2016,May,20,14,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,53.87,0,0,Check-Out,2016-05-20,2,0,0,6,323.22,0,0.0,0.0
24417,0,7,2016,May,21,15,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126.0,0,1,Check-Out,2016-05-20,2,0,0,5,630.0,0,0.0,0.0
24418,0,204,2016,May,20,12,2,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,101.7,0,0,Check-Out,2016-05-20,2,0,0,8,813.6,0,0.0,0.0
24419,0,3,2016,May,21,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,70.0,1,0,Check-Out,2016-05-20,1,0,0,1,70.0,0,0.0,0.0
24420,0,3,2016,May,21,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,94.0,0,0,Check-Out,2016-05-20,1,0,0,1,94.0,0,0.0,0.0
24421,0,0,2017,July,27,3,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,0,Transient,129.0,0,1,Check-Out,2017-07-04,1,0,0,1,129.0,1,0.0,0.0
24422,0,76,2016,May,20,12,2,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.25,0,2,Check-Out,2016-05-20,2,0,0,8,626.0,0,0.0,0.0
24423,0,25,2016,May,21,16,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,135.0,0,2,Check-Out,2016-05-20,2,0,0,4,540.0,0,0.0,0.0384615384615384
24424,0,4,2016,May,21,20,0,0,3,1,0,BB,BRA,Online TA,TA/TO,0,0,0,H,I,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2016-05-20,4,1,0,0,0.0,0,0.0,0.0
24425,0,96,2016,May,20,14,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.0,0,0,Check-Out,2016-05-21,2,0,0,7,385.0,0,0.0,0.0
24426,0,46,2016,May,21,20,0,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,73.15,1,1,Check-Out,2016-05-21,2,0,0,1,73.15,0,0.0,0.0
24427,0,48,2016,May,21,20,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,83.0,1,0,Check-Out,2016-05-21,2,0,0,1,83.0,0,0.0,0.0204081632653061
24428,0,31,2016,May,21,20,0,1,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,59.0,0,0,Check-Out,2016-05-21,2,0,0,1,59.0,0,0.0,0.0
24429,0,23,2016,May,21,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,93.0,1,0,Check-Out,2016-05-21,2,0,0,2,186.0,0,0.0,0.0
24430,0,2,2016,May,21,19,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,1,1,Check-Out,2016-05-21,2,0,0,2,190.0,0,0.0,0.0
24431,0,3,2016,May,21,19,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.2,1,0,Check-Out,2016-05-21,2,0,0,2,138.4,0,0.0,0.0
24432,0,4,2016,May,21,18,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,0,Transient,119.0,0,0,Check-Out,2016-05-21,2,0,0,3,357.0,0,0.0,0.2
24433,0,25,2016,May,21,15,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,117.0,0,2,Check-Out,2016-05-21,2,0,0,6,702.0,0,0.0,0.0
24434,0,25,2016,May,21,15,2,4,1,0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,115.0,0,1,Check-Out,2016-05-21,1,0,0,6,690.0,0,0.0,0.0
24435,0,33,2016,May,21,15,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,90.0,0,1,Check-Out,2016-05-21,2,0,0,6,540.0,0,0.0,0.0
24436,0,33,2016,May,21,15,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,91.67,0,1,Check-Out,2016-05-21,2,0,0,6,550.02,0,0.0,0.0
24437,0,6,2016,May,21,19,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,94.0,0,1,Check-Out,2016-05-21,2,0,0,2,188.0,0,0.0,0.0
24438,0,80,2016,May,21,19,0,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,137.0,1,0,Check-Out,2016-05-21,3,0,0,2,274.0,0,0.0,0.0
24439,0,0,2016,May,21,17,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.0,0,0,Check-Out,2016-05-21,2,0,0,4,404.0,0,0.0,0.0
24440,0,173,2016,May,20,14,2,5,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,43.16,0,1,Check-Out,2016-05-21,2,0,0,7,302.12,0,0.0,0.0
24441,0,129,2016,May,20,14,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63.36,0,0,Check-Out,2016-05-21,2,0,0,7,443.52,0,0.0,0.0
24443,0,173,2016,May,20,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,43.16,0,1,Check-Out,2016-05-21,2,0,0,7,302.12,0,0.0,0.0
24444,0,3,2016,May,21,19,0,2,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,I,1,No Deposit,0,Transient,96.0,1,0,Check-Out,2016-05-21,3,0,1,2,192.0,0,0.0,0.25
24445,0,2,2016,May,21,21,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,95.0,1,1,Check-Out,2016-05-22,2,0,0,1,95.0,0,0.0,0.0
24446,0,2,2016,May,20,14,2,5,2,1,0,BB,FIN,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,91.0,1,2,Check-Out,2016-05-21,3,1,0,7,637.0,0,0.0,0.3333333333333333
24447,0,6,2016,May,21,19,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,I,1,No Deposit,0,Transient,109.0,0,1,Check-Out,2016-05-21,1,0,0,2,218.0,0,0.0,0.1428571428571428
24448,0,2,2016,May,21,21,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2016-05-22,2,0,0,1,89.0,0,0.0,0.0
24449,0,86,2016,May,21,18,0,4,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,72.9,0,0,Check-Out,2016-05-22,2,0,0,4,291.6,0,0.0,0.0
24450,0,110,2016,May,20,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,48.61,0,0,Check-Out,2016-05-22,2,0,0,14,680.54,0,0.0,0.0
24451,0,117,2016,May,21,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,37.4,0,0,Check-Out,2016-05-22,2,0,0,7,261.8,0,0.0,0.0
24452,0,83,2016,May,21,15,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,76.43,0,0,Check-Out,2016-05-22,2,0,0,7,535.01,0,0.0,0.0
24453,0,13,2016,May,21,18,0,4,2,0,1,BB,IND,Online TA,TA/TO,0,0,0,D,E,2,No Deposit,0,Transient,94.0,0,1,Check-Out,2016-05-22,3,0,1,4,376.0,0,0.0,0.1428571428571428
24454,0,99,2016,May,21,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.56,0,0,Check-Out,2016-05-22,2,0,0,7,367.92,0,0.0,0.0
24455,0,60,2016,May,21,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,53.99,0,0,Check-Out,2016-05-22,2,0,0,7,377.93,0,0.0,0.0
24456,0,20,2016,May,21,19,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.0,0,1,Check-Out,2016-05-22,2,0,0,3,321.0,0,0.0,0.0
24458,0,101,2016,May,21,17,0,5,1,0,0,BB,ESP,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2016-05-22,1,0,0,5,0.0,0,0.0,0.0
24459,0,73,2016,May,21,16,1,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,127.3,0,0,Check-Out,2016-05-22,2,0,0,6,763.8,0,0.0,0.0
24460,0,114,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.4,0,0,Check-Out,2016-05-22,2,0,0,2,82.8,0,0.0,0.0
24461,0,3,2016,May,21,20,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,95.0,1,0,Check-Out,2016-05-22,2,0,0,2,190.0,0,0.0,0.0
24462,0,3,2016,May,21,20,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2016-05-22,2,0,0,2,178.0,0,0.0,0.0
24463,0,5,2016,May,21,21,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.0,1,0,Check-Out,2016-05-22,2,0,0,1,79.0,0,0.0,0.0
24464,0,1,2016,May,21,20,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2016-05-22,2,0,0,2,178.0,0,0.0,0.0
24465,0,29,2016,May,21,20,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,110.0,0,0,Check-Out,2016-05-22,4,1,0,2,220.0,0,0.0,0.0
24466,0,7,2016,May,21,19,0,3,3,1,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,198.0,1,0,Check-Out,2016-05-22,4,1,0,3,594.0,0,0.0,0.0
24467,0,122,2016,May,21,17,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,83.13,1,0,Check-Out,2016-05-24,2,0,0,7,581.91,0,0.0,0.016260162601626
24468,0,101,2016,May,21,17,0,5,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,5.2,0,0,Check-Out,2016-05-22,1,0,0,5,26.0,0,0.0,0.0
24469,0,23,2016,May,21,19,0,3,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,115.0,0,2,Check-Out,2016-05-22,4,1,0,3,345.0,0,0.0,0.0
24470,0,11,2016,May,21,19,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,1,1,Check-Out,2016-05-22,2,0,0,3,255.0,0,0.0,0.0
24471,0,4,2016,May,21,20,0,2,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,142.0,1,1,Check-Out,2016-05-22,3,0,1,2,284.0,0,0.0,0.2
24472,0,178,2016,May,21,20,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,103.0,0,1,Check-Out,2016-05-22,2,0,0,2,206.0,0,0.0,0.0
24473,0,2,2016,May,21,18,0,4,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.0,0,1,Check-Out,2016-05-22,1,0,0,4,280.0,0,0.0,0.0
24474,0,4,2016,May,21,20,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,115.0,1,0,Check-Out,2016-05-22,2,0,0,2,230.0,0,0.0,0.0
24475,0,5,2016,May,21,21,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85.0,1,1,Check-Out,2016-05-22,2,0,0,1,85.0,0,0.0,0.0
24476,0,17,2016,May,21,19,0,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,I,0,No Deposit,0,Transient,110.0,0,0,Check-Out,2016-05-22,2,0,0,3,330.0,0,0.0,0.0
24477,0,62,2016,May,22,22,2,2,2,0,0,BB,GBR,Offline TA/TO,Direct,0,0,0,A,A,0,No Deposit,0,Transient,45.1,0,0,Check-Out,2016-05-26,2,0,0,4,180.4,0,0.0,0.0
24478,0,44,2016,May,21,20,0,2,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,I,0,No Deposit,0,Transient,189.0,1,0,Check-Out,2016-05-22,4,1,0,2,378.0,0,0.0,0.0
24479,0,2,2016,May,22,22,1,0,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,189.0,1,0,Check-Out,2016-05-23,4,1,0,1,189.0,0,0.0,0.0
24480,0,73,2016,May,21,19,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,75.9,0,1,Check-Out,2016-05-23,2,0,0,4,303.6,0,0.0,0.0
24481,0,189,2016,May,21,16,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,82.95,0,1,Check-Out,2016-05-23,2,0,0,7,580.65,0,0.0,0.0052631578947368
24482,0,1,2016,May,22,22,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,1,1,Check-Out,2016-05-23,2,0,0,1,89.0,0,0.0,0.0
24483,0,165,2016,May,22,22,1,0,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,59.0,0,1,Check-Out,2016-05-23,2,0,0,1,59.0,0,0.0,0.0
24484,0,83,2016,May,21,18,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,0,Transient,95.6,1,1,Check-Out,2016-05-23,2,0,0,5,478.0,0,0.0,0.0119047619047619
24485,0,17,2016,May,20,13,3,7,2,0,0,HB,DEU,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,106.0,1,0,Check-Out,2016-05-23,2,0,0,10,1060.0,0,0.0,0.0
24486,0,132,2016,May,21,17,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,71.7,1,1,Check-Out,2016-05-23,2,0,0,6,430.2000000000001,0,0.0,0.0
24487,0,36,2016,May,21,18,1,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,89.0,1,1,Check-Out,2016-05-23,2,0,0,5,445.0,0,0.0,0.054054054054054
24488,0,193,2016,May,21,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63.0,0,1,Check-Out,2016-05-23,2,0,0,7,441.0,0,0.0,0.0
24489,0,68,2016,May,21,20,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,56.0,0,0,Check-Out,2016-05-23,2,0,0,3,168.0,0,0.0,0.0144927536231884
24490,0,128,2016,May,20,14,3,6,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.7,0,3,Check-Out,2016-05-23,2,0,0,9,591.3000000000001,0,0.0,0.0
24491,0,0,2016,May,22,22,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2016-05-23,2,0,0,1,89.0,0,0.0,0.0
24492,0,74,2016,May,20,14,3,6,2,0,0,BB,POL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,70.0,0,0,Check-Out,2016-05-23,2,0,0,9,630.0,0,0.0,0.0
24493,0,76,2016,May,21,18,1,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,0,Transient,179.0,1,0,Check-Out,2016-05-23,2,0,0,5,895.0,0,0.0,0.0259740259740259
24494,0,128,2016,May,20,14,3,6,2,0,1,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,65.7,0,3,Check-Out,2016-05-23,3,0,1,9,591.3000000000001,0,0.0,0.0077519379844961
24495,0,129,2016,May,22,23,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2016-05-23,2,0,0,0,0.0,0,0.0,0.0
24496,0,126,2016,May,21,17,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.2,0,2,Check-Out,2016-05-24,2,0,0,7,379.4,0,0.0,0.0
24497,0,119,2016,May,20,14,4,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.0,0,0,Check-Out,2016-05-24,2,0,0,10,640.0,0,0.0,0.0
24498,0,173,2016,May,21,19,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Check-Out,2016-05-24,2,0,0,5,261.0,0,0.0,0.0
24499,0,143,2016,May,21,17,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.4,0,0,Check-Out,2016-05-24,2,0,0,7,471.80000000000007,0,0.0,0.0
24500,0,125,2016,May,21,17,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.76,0,0,Check-Out,2016-05-24,2,0,0,7,292.32,0,0.0,0.0
24501,0,129,2016,May,21,21,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.4,0,0,Check-Out,2016-05-24,2,0,0,3,124.2,0,0.0,0.0
24502,0,129,2016,May,21,21,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,41.4,0,0,Check-Out,2016-05-24,2,0,0,3,124.2,0,0.0,0.0076923076923076
24503,0,92,2016,May,21,17,2,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.0,0,1,Check-Out,2016-05-24,2,0,0,7,406.0,0,0.0,0.0
24504,0,38,2016,May,21,17,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,7,No Deposit,0,Transient,135.0,0,1,Check-Out,2016-05-24,2,0,0,7,945.0,0,0.0,0.1794871794871795
24505,0,6,2016,May,22,23,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,42.0,0,0,Check-Out,2016-05-24,1,0,0,1,42.0,0,0.0,0.0
24506,0,0,2016,May,22,23,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,42.0,0,0,Check-Out,2016-05-24,1,0,0,1,42.0,0,0.0,0.0
24507,0,2,2016,May,22,23,1,0,2,0,0,BB,POL,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,85.0,0,2,Check-Out,2016-05-24,2,0,0,1,85.0,0,0.0,0.0
24508,0,6,2016,May,22,23,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,0,No Deposit,0,Transient,63.0,0,0,Check-Out,2016-05-24,1,0,0,1,63.0,0,0.0,0.0
24509,0,217,2016,May,21,17,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,56.96,0,0,Check-Out,2016-05-24,2,0,0,7,398.72,0,0.0,0.0
24510,0,47,2016,May,21,21,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,106.33,1,1,Check-Out,2016-05-24,2,0,0,3,318.99,0,0.0,0.0
24511,0,47,2016,May,21,21,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,105.0,0,1,Check-Out,2016-05-24,2,0,0,3,315.0,0,0.0,0.0
24512,0,5,2016,May,22,23,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,86.0,1,0,Check-Out,2016-05-24,1,0,0,1,86.0,0,0.0,0.0
24513,0,86,2016,May,22,22,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,0,Transient,96.0,1,1,Check-Out,2016-05-24,2,0,0,2,192.0,0,0.0,0.0114942528735632
24514,0,101,2016,May,21,17,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.56,0,0,Check-Out,2016-05-24,2,0,0,7,367.92,0,0.0,0.0
24515,0,2,2016,May,22,23,1,0,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,85.0,0,3,Check-Out,2016-05-24,2,0,0,1,85.0,0,0.0,0.0
24517,0,97,2016,May,22,22,2,0,2,0,1,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,58.0,1,1,Check-Out,2016-05-24,3,0,1,2,116.0,0,0.0,0.010204081632653
24518,0,5,2016,May,21,21,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,95.0,1,1,Check-Out,2016-05-24,2,0,0,3,285.0,0,0.0,0.0
24519,0,80,2016,May,21,19,2,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,68.2,1,1,Check-Out,2016-05-24,2,0,0,5,341.0,0,0.0,0.0
24520,0,87,2016,May,21,21,2,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,125.33,0,2,Check-Out,2016-05-24,3,0,0,3,375.99,0,0.0,0.0113636363636363
24521,0,133,2016,May,21,17,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,65.36,0,0,Check-Out,2016-05-24,2,0,0,7,457.52,0,0.0,0.0
24522,0,18,2016,May,21,20,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,47.0,0,0,Check-Out,2016-05-24,2,0,0,4,188.0,0,0.0,0.0
24523,0,0,2016,May,22,22,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,0,Transient,42.0,0,0,Check-Out,2016-05-24,1,0,0,2,84.0,0,0.0,0.0
24524,0,0,2016,May,22,22,2,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2016-05-24,2,0,0,2,178.0,0,0.0,0.0
24525,0,68,2016,May,21,18,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,74.4,1,0,Check-Out,2016-05-24,2,0,0,6,446.4,0,0.0,0.0289855072463768
24526,0,0,2016,May,22,23,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,72.0,1,0,Check-Out,2016-05-24,1,0,0,1,72.0,0,0.0,0.0
24527,0,0,2016,June,23,2,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,G,0,No Deposit,0,Transient,100.0,1,1,Check-Out,2016-06-03,1,0,0,1,100.0,1,0.0,0.0
24528,0,119,2016,May,21,18,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.75,0,0,Check-Out,2016-05-25,2,0,0,7,292.25,0,0.0,0.0
24529,0,71,2016,May,21,18,2,5,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,78.0,0,0,Check-Out,2016-05-25,3,1,0,7,546.0,0,0.0,0.0
24530,0,129,2016,May,22,22,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,65.7,0,2,Check-Out,2016-05-25,2,0,0,3,197.1,0,0.0,0.0
24531,0,106,2016,May,21,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,41.4,0,0,Check-Out,2016-05-25,2,0,0,7,289.8,0,0.0,0.0
24532,0,165,2016,May,21,17,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,52.2,0,2,Check-Out,2016-05-25,2,0,0,8,417.6,0,0.0,0.0060240963855421
24533,0,17,2016,May,22,22,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,96.0,0,1,Check-Out,2016-05-25,2,0,0,3,288.0,0,0.0,0.0
24534,0,133,2016,May,21,18,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Check-Out,2016-05-25,2,0,0,7,365.4,0,0.0,0.0
